CityId,Hotspots,Country,State,City,LongCountry,LongState,LongCity
cm9sbGluZyBtZWFkb3dzaWxsaW5vaXN1bml0ZWQgc3RhdGVz,8,US,IL,Rolling Meadows,United States,Illinois,Rolling Meadows
cm9sbGluZ3dvb2R0ZXhhc3VuaXRlZCBzdGF0ZXM,2,US,TX,Rollingwood,United States,Texas,Rollingwood
cm9sbGluc2ZvcmRuZXcgaGFtcHNoaXJldW5pdGVkIHN0YXRlcw,3,US,NH,Rollinsford,United States,New Hampshire,Rollinsford
cm9tYWxhemlvaXRhbHk,189,IT,Lazio,Roma,Italy,Lazio,Roma
cm9tYWludmlsbGXDrmxlLWRlLWZyYW5jZWZyYW5jZQ,1,FR,IDF,Romainville,France,Île-de-France,Romainville
cm9tYW5qdWRlyJt1bCBuZWFtyJtyb21hbmlh,8,RO,NT,Roman,Romania,Județul Neamț,Roman
cm9tYW5lbC1zdXItbGF1c2FubmV2YXVkc3dpdHplcmxhbmQ,1,CH,VD,Romanel-sur-Lausanne,Switzerland,Vaud,Romanel-sur-Lausanne
cm9tYW5panVkZcibdWwgdsOibGNlYXJvbWFuaWE,1,RO,VL,Romani,Romania,Județul Vâlcea,Romani
cm9tw6BudGljYWlsbGVzIGJhbGVhcnNzcGFpbg,3,ES,IB,Romàntica,Spain,Illes Balears,Romàntica
cm9tYmFjaGFhcmdhdXN3aXR6ZXJsYW5k,1,CH,AG,Rombach,Switzerland,Aargau,Rombach
cm9tZWdlb3JnaWF1bml0ZWQgc3RhdGVz,6,US,GA,Rome,United States,Georgia,Rome
cm9tZW5ldyB5b3JrdW5pdGVkIHN0YXRlcw,14,US,NY,Rome,United States,New York,Rome
cm9tZW92aWxsZWlsbGlub2lzdW5pdGVkIHN0YXRlcw,8,US,IL,Romeoville,United States,Illinois,Romeoville
cm9tZm9yZGVuZ2xhbmR1bml0ZWQga2luZ2RvbQ,20,GB,England,Romford,United Kingdom,England,Romford
cm9tc2V5ZW5nbGFuZHVuaXRlZCBraW5nZG9t,1,GB,England,Romsey,United Kingdom,England,Romsey
cm9tdWx1c21pY2hpZ2FudW5pdGVkIHN0YXRlcw,1,US,MI,Romulus,United States,Michigan,Romulus
cm9uZ2NoYW5nIHF1Y2hvbmdxaW5nIHNoaWNoaW5h,24,CN,Chongqing Shi,Rongchang Qu,China,Chongqing Shi,Rongchang Qu
cm9ua29ua29tYW5ldyB5b3JrdW5pdGVkIHN0YXRlcw,1,US,NY,Ronkonkoma,United States,New York,Ronkonkoma
cm9ubmFzdG9ja2hvbG1zIGzDpG5zd2VkZW4,1,SE,Stockholms län,Ronna,Sweden,Stockholms län,Ronna
csO2bm5laG9sbXNrw6VuZSBsw6Ruc3dlZGVu,2,SE,Skåne län,Rönneholm,Sweden,Skåne län,Rönneholm
csO2bm5pbmdlc3RvY2tob2xtcyBsw6Ruc3dlZGVu,1,SE,Stockholms län,Rönninge,Sweden,Stockholms län,Rönninge
cm9vZGVwbGFhdGdhdXRlbmdzb3V0aCBhZnJpY2E,1,ZA,GP,Roodeplaat,South Africa,Gauteng,Roodeplaat
cm9vZGVwb29ydGdhdXRlbmdzb3V0aCBhZnJpY2E,1,ZA,GP,Roodepoort,South Africa,Gauteng,Roodepoort
cm9vc2VuZGFhbG5vb3JkLWJyYWJhbnRuZXRoZXJsYW5kcw,15,NL,NB,Roosendaal,Netherlands,Noord-Brabant,Roosendaal
cm9vc2V2ZWx0bmV3IHlvcmt1bml0ZWQgc3RhdGVz,1,US,NY,Roosevelt,United States,New York,Roosevelt
cm9vdHN0b3dub2hpb3VuaXRlZCBzdGF0ZXM,1,US,OH,Rootstown,United States,Ohio,Rootstown
cm9xdWVicnVuZS1jYXAtbWFydGlucHJvdmVuY2UtYWxwZXMtY8O0dGUgZCdhenVyZnJhbmNl,1,FR,Provence-Alpes-Côte d'Azur,Roquebrune-Cap-Martin,France,Provence-Alpes-Côte d'Azur,Roquebrune-Cap-Martin
cm9xdWVmb3J0LWxlcy1waW5zcHJvdmVuY2UtYWxwZXMtY8O0dGUgZCdhenVyZnJhbmNl,1,FR,Provence-Alpes-Côte d'Azur,Roquefort-les-Pins,France,Provence-Alpes-Côte d'Azur,Roquefort-les-Pins
cm9yZXRvcGllbW9udGVpdGFseQ,1,IT,Piemonte,Roreto,Italy,Piemonte,Roreto
cm9yaXpicmFnYXBvcnR1Z2Fs,1,PT,Braga,Roriz,Portugal,Braga,Roriz
cm9yc2NoYWNoc2Fua3QgZ2FsbGVuc3dpdHplcmxhbmQ,1,CH,SG,Rorschach,Switzerland,Sankt Gallen,Rorschach
csO2cnNqw7ZzdGFkZW5za8OlbmUgbMOkbnN3ZWRlbg,8,SE,Skåne län,Rörsjöstaden,Sweden,Skåne län,Rörsjöstaden
cm9zYmFjaCB2b3IgZGVyIGjDtmhlaGVzc2VuZ2VybWFueQ,1,DE,HE,Rosbach vor der Höhe,Germany,Hessen,Rosbach vor der Höhe
cm9zYnJ1Y2tncmFuZCBlc3RmcmFuY2U,1,FR,Grand Est,Rosbruck,France,Grand Est,Rosbruck
cm9zY2hlbmllZGVyc2FjaHNlbmdlcm1hbnk,1,DE,NDS,Rosche,Germany,Niedersachsen,Rosche
cm9zY29laWxsaW5vaXN1bml0ZWQgc3RhdGVz,1,US,IL,Roscoe,United States,Illinois,Roscoe
cm9zZWF1bWlubmVzb3RhdW5pdGVkIHN0YXRlcw,2,US,MN,Roseau,United States,Minnesota,Roseau
cm9zZWRhbGVtYXJ5bGFuZHVuaXRlZCBzdGF0ZXM,1,US,MD,Rosedale,United States,Maryland,Rosedale
cm9zZWxhbmRuZXcgamVyc2V5dW5pdGVkIHN0YXRlcw,1,US,NJ,Roseland,United States,New Jersey,Roseland
cm9zZWxsZWlsbGlub2lzdW5pdGVkIHN0YXRlcw,9,US,IL,Roselle,United States,Illinois,Roselle
cm9zZWxsZW5ldyBqZXJzZXl1bml0ZWQgc3RhdGVz,12,US,NJ,Roselle,United States,New Jersey,Roselle
cm9zZWxsZSBwYXJrbmV3IGplcnNleXVuaXRlZCBzdGF0ZXM,8,US,NJ,Roselle Park,United States,New Jersey,Roselle Park
cm9zZW1lYWRjYWxpZm9ybmlhdW5pdGVkIHN0YXRlcw,25,US,CA,Rosemead,United States,California,Rosemead
cm9zZW3DqHJlcXXDqWJlY2NhbmFkYQ,2,CA,QC,Rosemère,Canada,Québec,Rosemère
cm9zZW1vbnRpbGxpbm9pc3VuaXRlZCBzdGF0ZXM,6,US,IL,Rosemont,United States,Illinois,Rosemont
cm9zZW1vbnRvbnRhcmlvY2FuYWRh,1,CA,ON,Rosemont,Canada,Ontario,Rosemont
cm9zZW1vdW50bWlubmVzb3RhdW5pdGVkIHN0YXRlcw,5,US,MN,Rosemount,United States,Minnesota,Rosemount
cm9zZW5iZXJndGV4YXN1bml0ZWQgc3RhdGVz,1,US,TX,Rosenberg,United States,Texas,Rosenberg
cm9zZXJzYmVyZ3N0b2NraG9sbXMgbMOkbnN3ZWRlbg,1,SE,Stockholms län,Rosersberg,Sweden,Stockholms län,Rosersberg
cm9zZXZpbGxlY2FsaWZvcm5pYXVuaXRlZCBzdGF0ZXM,56,US,CA,Roseville,United States,California,Roseville
cm9zZXZpbGxlbWljaGlnYW51bml0ZWQgc3RhdGVz,14,US,MI,Roseville,United States,Michigan,Roseville
cm9zZXZpbGxlbWlubmVzb3RhdW5pdGVkIHN0YXRlcw,14,US,MN,Roseville,United States,Minnesota,Roseville
cm9zaGFyb250ZXhhc3VuaXRlZCBzdGF0ZXM,3,US,TX,Rosharon,United States,Texas,Rosharon
cm9zaW5hxb5pbGluc2vDvSBrcmFqc2xvdmFraWE,2,SK,Žilinský kraj,Rosina,Slovakia,Žilinský kraj,Rosina
cm_ImWlvcmkgZGUgdmVkZWp1ZGXIm3VsIHRlbGVvcm1hbnJvbWFuaWE,3,RO,TR,Roșiori de Vede,Romania,Județul Teleorman,Roșiori de Vede
cm9za2lsZGVkZW5tYXJr,3,DK,null,Roskilde,Denmark,null,Roskilde
cm9zbGFncyBuw6RzYnlzdG9ja2hvbG1zIGzDpG5zd2VkZW4,2,SE,Stockholms län,Roslags Näsby,Sweden,Stockholms län,Roslags Näsby
cm9zbHlubmV3IHlvcmt1bml0ZWQgc3RhdGVz,6,US,NY,Roslyn,United States,New York,Roslyn
cm9zbHluIGhlaWdodHNuZXcgeW9ya3VuaXRlZCBzdGF0ZXM,2,US,NY,Roslyn Heights,United States,New York,Roslyn Heights
cm9zbWFsZW5ub29yZC1icmFiYW50bmV0aGVybGFuZHM,7,NL,NB,Rosmalen,Netherlands,Noord-Brabant,Rosmalen
cm9zbnktc291cy1ib2lzw65sZS1kZS1mcmFuY2VmcmFuY2U,2,FR,IDF,Rosny-sous-Bois,France,Île-de-France,Rosny-sous-Bois
cm9zb2xpbmF2ZW5ldG9pdGFseQ,3,IT,Veneto,Rosolina,Italy,Veneto,Rosolina
cm9zc2NhbGlmb3JuaWF1bml0ZWQgc3RhdGVz,1,US,CA,Ross,United States,California,Ross
cm9zc21vb3JjYWxpZm9ybmlhdW5pdGVkIHN0YXRlcw,1,US,CA,Rossmoor,United States,California,Rossmoor
cm9zc3VtZ2VsZGVybGFuZG5ldGhlcmxhbmRz,1,NL,GE,Rossum,Netherlands,Gelderland,Rossum
cm9zc3ZpbGxlZ2VvcmdpYXVuaXRlZCBzdGF0ZXM,1,US,GA,Rossville,United States,Georgia,Rossville
cm_ImXVidWN1cmXImXRpcm9tYW5pYQ,1,RO,București,Roșu,Romania,București,Roșu
cm_ImXVqdWRlyJt1bCBpbGZvdnJvbWFuaWE,12,RO,IF,Roșu,Romania,Județul Ilfov,Roșu
cm9zd2VsbGdlb3JnaWF1bml0ZWQgc3RhdGVz,32,US,GA,Roswell,United States,Georgia,Roswell
cm9zd2VsbG5ldyBtZXhpY291bml0ZWQgc3RhdGVz,8,US,NM,Roswell,United States,New Mexico,Roswell
cm90YWFuZGFsdWPDrWFzcGFpbg,1,ES,AN,Rota,Spain,Andalucía,Rota
cm90ZW5idXJnICh3w7xtbWUpbmllZGVyc2FjaHNlbmdlcm1hbnk,1,DE,NDS,Rotenburg (Wümme),Germany,Niedersachsen,Rotenburg (Wümme)
cm90ZXMgdmVsbGVzaWxsZXMgYmFsZWFyc3NwYWlu,4,ES,IB,Rotes Velles,Spain,Illes Balears,Rotes Velles
cm90aGJheWVybmdlcm1hbnk,2,DE,BY,Roth,Germany,Bayern,Roth
cm90aGVzYXluZXcgYnJ1bnN3aWNrY2FuYWRh,1,CA,NB,Rothesay,Canada,New Brunswick,Rothesay
cm90aHdlbGxlbmdsYW5kdW5pdGVkIGtpbmdkb20,2,GB,England,Rothwell,United Kingdom,England,Rothwell
cm90c2VsYWFydmxhYW5kZXJlbmJlbGdpdW0,1,BE,Vlaanderen,Rotselaar,Belgium,Vlaanderen,Rotselaar
cm90dGVyZGFtbmV3IHlvcmt1bml0ZWQgc3RhdGVz,6,US,NY,Rotterdam,United States,New York,Rotterdam
cm90dGVyZGFtenVpZC1ob2xsYW5kbmV0aGVybGFuZHM,186,NL,ZH,Rotterdam,Netherlands,Zuid-Holland,Rotterdam
cm90dHdlaWxiYWRlbi13w7xydHRlbWJlcmdnZXJtYW55,1,DE,BW,Rottweil,Germany,Baden-Württemberg,Rottweil
cm91YmFpeGhhdXRzLWRlLWZyYW5jZWZyYW5jZQ,1,FR,Hauts-de-France,Roubaix,France,Hauts-de-France,Roubaix
cm91ZW5ub3JtYW5kaWVmcmFuY2U,9,FR,Normandie,Rouen,France,Normandie,Rouen
cm91Z2hsZWVlbmdsYW5kdW5pdGVkIGtpbmdkb20,1,GB,England,Roughlee,United Kingdom,England,Roughlee
cm91bmRoYXllbmdsYW5kdW5pdGVkIGtpbmdkb20,1,GB,England,Roundhay,United Kingdom,England,Roundhay
cm91bmQgaGlsbHZpcmdpbmlhdW5pdGVkIHN0YXRlcw,1,US,VA,Round Hill,United States,Virginia,Round Hill
cm91bmQgbGFrZWlsbGlub2lzdW5pdGVkIHN0YXRlcw,1,US,IL,Round Lake,United States,Illinois,Round Lake
cm91bmQgbGFrZSBiZWFjaGlsbGlub2lzdW5pdGVkIHN0YXRlcw,1,US,IL,Round Lake Beach,United States,Illinois,Round Lake Beach
cm91bmQgcm9ja3RleGFzdW5pdGVkIHN0YXRlcw,41,US,TX,Round Rock,United States,Texas,Round Rock
cm92aW5hcmlqdWRlyJt1bCBnb3Jqcm9tYW5pYQ,1,RO,GJ,Rovinari,Romania,Județul Gorj,Rovinari
cm92aW5rYWJyYXRpc2xhdnNrw70ga3JhanNsb3Zha2lh,1,SK,Bratislavský kraj,Rovinka,Slovakia,Bratislavský kraj,Rovinka
cm93bGFuZCBoZWlnaHRzY2FsaWZvcm5pYXVuaXRlZCBzdGF0ZXM,21,US,CA,Rowland Heights,United States,California,Rowland Heights
cm93bGF0dHMgaGlsbGVuZ2xhbmR1bml0ZWQga2luZ2RvbQ,3,GB,England,Rowlatts Hill,United Kingdom,England,Rowlatts Hill
cm93bGV0dHRleGFzdW5pdGVkIHN0YXRlcw,9,US,TX,Rowlett,United States,Texas,Rowlett
cm93bGV5bWFzc2FjaHVzZXR0c3VuaXRlZCBzdGF0ZXM,1,US,MA,Rowley,United States,Massachusetts,Rowley
cm94YnVyeSB0b3duc2hpcG5ldyBqZXJzZXl1bml0ZWQgc3RhdGVz,2,US,NJ,Roxbury Township,United States,New Jersey,Roxbury Township
cm95dXRhaHVuaXRlZCBzdGF0ZXM,5,US,UT,Roy,United States,Utah,Roy
cm95YWwgY2FuYWwgcGFya2NvdW50eSBkdWJsaW5pcmVsYW5k,1,IE,D,Royal Canal Park,Ireland,County Dublin,Royal Canal Park
cm95YWwgb2FrbWljaGlnYW51bml0ZWQgc3RhdGVz,42,US,MI,Royal Oak,United States,Michigan,Royal Oak
cm95YWwgcGFsbSBiZWFjaGZsb3JpZGF1bml0ZWQgc3RhdGVz,1,US,FL,Royal Palm Beach,United States,Florida,Royal Palm Beach
cm95YXRhdXZlcmduZS1yaMO0bmUtYWxwZXNmcmFuY2U,1,FR,Auvergne-Rhône-Alpes,Royat,France,Auvergne-Rhône-Alpes,Royat
cm95ZXJzZm9yZHBlbm5zeWx2YW5pYXVuaXRlZCBzdGF0ZXM,2,US,PA,Royersford,United States,Pennsylvania,Royersford
cm96ZW5idXJnenVpZC1ob2xsYW5kbmV0aGVybGFuZHM,3,NL,ZH,Rozenburg,Netherlands,Zuid-Holland,Rozenburg
cm_Fvm5vdiBwb2QgcmFkaG_FoXTEm216bMOtbnNrw70ga3JhamN6ZWNoaWE,1,CZ,Zlínský kraj,Rožnov pod Radhoštěm,Czechia,Zlínský kraj,Rožnov pod Radhoštěm
cm96emFub2xvbWJhcmRpYWl0YWx5,1,IT,Lombardia,Rozzano,Italy,Lombardia,Rozzano
cnViZXJ5ZW5nbGFuZHVuaXRlZCBraW5nZG9t,2,GB,England,Rubery,United Kingdom,England,Rubery
cnViw61jYXRhbHVueWFzcGFpbg,2,ES,CT,Rubí,Spain,Catalunya,Rubí
cnVib2Rhc3RvY2tob2xtcyBsw6Ruc3dlZGVu,3,SE,Stockholms län,Ruboda,Sweden,Stockholms län,Ruboda
cnVkdsOkc3RyYSBnw7Z0YWxhbmRzIGzDpG5zd2VkZW4,3,SE,Västra Götalands län,Rud,Sweden,Västra Götalands län,Rud
cnVkYSDFm2zEhXNrYcWbbMSFc2tpZXBvbGFuZA,10,PL,Śląskie,Ruda Śląska,Poland,Śląskie,Ruda Śląska
cnVkaWFub2xvbWJhcmRpYWl0YWx5,3,IT,Lombardia,Rudiano,Italy,Lombardia,Rudiano
cnVkb8WCb3dpY2Vwb2RrYXJwYWNraWVwb2xhbmQ,1,PL,Podkarpackie,Rudołowice,Poland,Podkarpackie,Rudołowice
cnVlaWwtbWFsbWFpc29uw65sZS1kZS1mcmFuY2VmcmFuY2U,4,FR,IDF,Rueil-Malmaison,France,Île-de-France,Rueil-Malmaison
cnVnYnllbmdsYW5kdW5pdGVkIGtpbmdkb20,7,GB,England,Rugby,United Kingdom,England,Rugby
cnVnZW5kb3JmYmF5ZXJuZ2VybWFueQ,4,DE,BY,Rugendorf,Germany,Bayern,Rugendorf
cnVpZG9zb25ldyBtZXhpY291bml0ZWQgc3RhdGVz,1,US,NM,Ruidoso,United States,New Mexico,Ruidoso
cnVpc2xpcGVuZ2xhbmR1bml0ZWQga2luZ2RvbQ,19,GB,England,Ruislip,United Kingdom,England,Ruislip
cnVtYWl0aGl5YWhhd2FsbGkgZ292ZXJub3JhdGVrdXdhaXQ,2,KW,Hawalli Governorate,Rumaithiya,Kuwait,Hawalli Governorate,Rumaithiya
cnVtZWxhbmdlZGlzdHJpY3QgZGUgbHV4ZW1ib3VyZ2x1eGVtYm91cmc,1,LU,District de Luxembourg,Rumelange,Luxembourg,District de Luxembourg,Rumelange
csO8bWxhbmd6w7xyaWNoc3dpdHplcmxhbmQ,1,CH,ZH,Rümlang,Switzerland,Zürich,Rümlang
cnVtbmV5d2FsZXN1bml0ZWQga2luZ2RvbQ,7,GB,Wales,Rumney,United Kingdom,Wales,Rumney
cnVtc29ubmV3IGplcnNleXVuaXRlZCBzdGF0ZXM,30,US,NJ,Rumson,United States,New Jersey,Rumson
cnVtc3R2bGFhbmRlcmVuYmVsZ2l1bQ,12,BE,Vlaanderen,Rumst,Belgium,Vlaanderen,Rumst
cnVuZ2lzw65sZS1kZS1mcmFuY2VmcmFuY2U,1,FR,IDF,Rungis,France,Île-de-France,Rungis
cnVubmVtZWRlbmV3IGplcnNleXVuaXRlZCBzdGF0ZXM,2,US,NJ,Runnemede,United States,New Jersey,Runnemede
cnVubmluZyBzcHJpbmdzY2FsaWZvcm5pYXVuaXRlZCBzdGF0ZXM,2,US,CA,Running Springs,United States,California,Running Springs
cnVwZWFqdWRlyJt1bCBicmHImW92cm9tYW5pYQ,4,RO,BV,Rupea,Romania,Județul Brașov,Rupea
csO8c2NobGlrb256w7xyaWNoc3dpdHplcmxhbmQ,7,CH,ZH,Rüschlikon,Switzerland,Zürich,Rüschlikon
cnVzZXJ1c2VidWxnYXJpYQ,11,BG,Ruse,Ruse,Bulgaria,Ruse,Ruse
cnVzaCBjaXR5bWlubmVzb3RhdW5pdGVkIHN0YXRlcw,1,US,MN,Rush City,United States,Minnesota,Rush City
cnVzaG9sbWVlbmdsYW5kdW5pdGVkIGtpbmdkb20,2,GB,England,Rusholme,United Kingdom,England,Rusholme
cnVzc2VsbGtlbnR1Y2t5dW5pdGVkIHN0YXRlcw,2,US,KY,Russell,United States,Kentucky,Russell
cnVzc2VsbG1hc3NhY2h1c2V0dHN1bml0ZWQgc3RhdGVz,1,US,MA,Russell,United States,Massachusetts,Russell
cnVzc2VsbG1pbm5lc290YXVuaXRlZCBzdGF0ZXM,1,US,MN,Russell,United States,Minnesota,Russell
cnVzc2VsbG9udGFyaW9jYW5hZGE,2,CA,ON,Russell,Canada,Ontario,Russell
cnVzc2VsbHZpbGxla2VudHVja3l1bml0ZWQgc3RhdGVz,1,US,KY,Russellville,United States,Kentucky,Russellville
csO8c3NlbHNoZWltIGFtIG1haW5oZXNzZW5nZXJtYW55,8,DE,HE,Rüsselsheim am Main,Germany,Hessen,Rüsselsheim am Main
csO8c3NpbmdlbnJoZWlubGFuZC1wZmFsemdlcm1hbnk,1,DE,RP,Rüssingen,Germany,Rheinland-Pfalz,Rüssingen
cnVzdG9ubG91aXNpYW5hdW5pdGVkIHN0YXRlcw,2,US,LA,Ruston,United States,Louisiana,Ruston
cnV0aGVyZm9yZG5ldyBqZXJzZXl1bml0ZWQgc3RhdGVz,7,US,NJ,Rutherford,United States,New Jersey,Rutherford
cnV0aGVyZ2xlbnNjb3RsYW5kdW5pdGVkIGtpbmdkb20,2,GB,Scotland,Rutherglen,United Kingdom,Scotland,Rutherglen
cnV0bGFuZHZlcm1vbnR1bml0ZWQgc3RhdGVz,1,US,VT,Rutland,United States,Vermont,Rutland
cnV2byBkaSBwdWdsaWFwdWdsaWFpdGFseQ,3,IT,Puglia,Ruvo di Puglia,Italy,Puglia,Ruvo di Puglia
cnXFvmlub3ZicmF0aXNsYXZza8O9IGtyYWpzbG92YWtpYQ,14,SK,Bratislavský kraj,Ružinov,Slovakia,Bratislavský kraj,Ružinov
cnXFvm9tYmVyb2vFvmlsaW5za8O9IGtyYWpzbG92YWtpYQ,13,SK,Žilinský kraj,Ružomberok,Slovakia,Žilinský kraj,Ružomberok
cnlhemFuJ3J5YXphbnNrYXlhIG9ibGFzdCdydXNzaWE,1,RU,Ryazanskaya oblast',Ryazan',Russia,Ryazanskaya oblast',Ryazan'
cnlkw7ZzdGVyZ8O2dGxhbmRzIGzDpG5zd2VkZW4,1,SE,Östergötlands län,Ryd,Sweden,Östergötlands län,Ryd
cnlkYWxwZW5uc3lsdmFuaWF1bml0ZWQgc3RhdGVz,1,US,PA,Rydal,United States,Pennsylvania,Rydal
cnlkZWVuZ2xhbmR1bml0ZWQga2luZ2RvbQ,1,GB,England,Ryde,United Kingdom,England,Ryde
cnllbmV3IHlvcmt1bml0ZWQgc3RhdGVz,2,US,NY,Rye,United States,New York,Rye
cnllIGJyb29rbmV3IHlvcmt1bml0ZWQgc3RhdGVz,3,US,NY,Rye Brook,United States,New York,Rye Brook
c3Njb3RsYW5kdW5pdGVkIGtpbmdkb20,1,GB,Scotland,S,United Kingdom,Scotland,S
c2FhcmJyw7xja2Vuc2FhcmxhbmRnZXJtYW55,1,DE,SL,Saarbrücken,Germany,Saarland,Saarbrücken
c2FhcyBpbSBwcsOkdHRpZ2F1Z3JhdWLDvG5kZW5zd2l0emVybGFuZA,1,CH,GR,Saas im Prättigau,Switzerland,Graubünden,Saas im Prättigau
c2FiYWRlbGxjYXRhbHVueWFzcGFpbg,7,ES,CT,Sabadell,Spain,Catalunya,Sabadell
c2FiYWggYWwgYWhtYWRhbCBhaG1hZGkgZ292ZXJub3JhdGVrdXdhaXQ,1,KW,Al Ahmadi Governorate,Sabah Al Ahmad,Kuwait,Al Ahmadi Governorate,Sabah Al Ahmad
c2FiYWggYWwgc2FsZW1tdWJhcmFrIGFsLWthYmVlciBnb3Zlcm5vcmF0ZWt1d2FpdA,5,KW,Mubarak Al-Kabeer Governorate,Sabah Al Salem,Kuwait,Mubarak Al-Kabeer Governorate,Sabah Al Salem
c2FicmFub3NsaXZlbmJ1bGdhcmlh,1,BG,Sliven,Sabrano,Bulgaria,Sliven,Sabrano
c2FicmV2b2lzcXXDqWJlY2NhbmFkYQ,1,CA,QC,Sabrevois,Canada,Québec,Sabrevois
c2EgY2FiYW5ldGFpbGxlcyBiYWxlYXJzc3BhaW4,7,ES,IB,Sa Cabaneta,Spain,Illes Balears,Sa Cabaneta
c2EgY2FzYSBibGFuY2FpbGxlcyBiYWxlYXJzc3BhaW4,1,ES,IB,Sa Casa Blanca,Spain,Illes Balears,Sa Casa Blanca
c2FjYXbDqW1saXNib2Fwb3J0dWdhbA,3,PT,Lisboa,Sacavém,Portugal,Lisboa,Sacavém
c8SDY2VsZWp1ZGXIm3VsIGJyYciZb3Zyb21hbmlh,3,RO,BV,Săcele,Romania,Județul Brașov,Săcele
c2FjaHNldGV4YXN1bml0ZWQgc3RhdGVz,1,US,TX,Sachse,United States,Texas,Sachse
c2FjaHNlbmhlaW1iYWRlbi13w7xydHRlbWJlcmdnZXJtYW55,1,DE,BW,Sachsenheim,Germany,Baden-Württemberg,Sachsenheim
c2FjaWxlZnJpdWxpLXZlbmV6aWEgZ2l1bGlhaXRhbHk,3,IT,Friuli-Venezia Giulia,Sacile,Italy,Friuli-Venezia Giulia,Sacile
c2FjbGF5w65sZS1kZS1mcmFuY2VmcmFuY2U,1,FR,IDF,Saclay,France,Île-de-France,Saclay
c2Fjb21haW5ldW5pdGVkIHN0YXRlcw,3,US,ME,Saco,United States,Maine,Saco
c2FjbyBncmFuZGVzYW50YSBjYXRhcmluYWJyYXppbA,2,BR,SC,Saco Grande,Brazil,Santa Catarina,Saco Grande
c2EgY29tYWlsbGVzIGJhbGVhcnNzcGFpbg,10,ES,IB,Sa Coma,Spain,Illes Balears,Sa Coma
c2FjcmFtZW50b2NhbGlmb3JuaWF1bml0ZWQgc3RhdGVz,170,US,CA,Sacramento,United States,California,Sacramento
c8SFY3rDs3fFm2zEhXNraWVwb2xhbmQ,3,PL,Śląskie,Sączów,Poland,Śląskie,Sączów
c2FkZGxlIGJyb29rbmV3IGplcnNleXVuaXRlZCBzdGF0ZXM,5,US,NJ,Saddle Brook,United States,New Jersey,Saddle Brook
c2FlcmJlY2tub3JkcmhlaW4td2VzdGZhbGVuZ2VybWFueQ,1,DE,NRW,Saerbeck,Germany,Nordrhein-Westfalen,Saerbeck
c2FmYXJpIHpvb2lsbGVzIGJhbGVhcnNzcGFpbg,1,ES,IB,Safari Zoo,Spain,Illes Balears,Safari Zoo
c2FmZXR5IGhhcmJvcmZsb3JpZGF1bml0ZWQgc3RhdGVz,8,US,FL,Safety Harbor,United States,Florida,Safety Harbor
c2FmZm9yZGFyaXpvbmF1bml0ZWQgc3RhdGVz,2,US,AZ,Safford,United States,Arizona,Safford
c2EgZm9udCBzZWNhaWxsZXMgYmFsZWFyc3NwYWlu,1,ES,IB,Sa Font Seca,Spain,Illes Balears,Sa Font Seca
c2FnZ2luYWxldG9zY2FuYWl0YWx5,1,IT,Toscana,Sagginale,Italy,Toscana,Sagginale
c2FnIGhhcmJvcm5ldyB5b3JrdW5pdGVkIHN0YXRlcw,1,US,NY,Sag Harbor,United States,New York,Sag Harbor
c2FnaW5hd21pY2hpZ2FudW5pdGVkIHN0YXRlcw,5,US,MI,Saginaw,United States,Michigan,Saginaw
c2FnaW5hd3RleGFzdW5pdGVkIHN0YXRlcw,4,US,TX,Saginaw,United States,Texas,Saginaw
c2FnbGVpZGFob3VuaXRlZCBzdGF0ZXM,1,US,ID,Sagle,United States,Idaho,Sagle
c2FncmFkYSBmYW3DrWxpYW1pbmFzIGdlcmFpc2JyYXppbA,2,BR,MG,Sagrada Família,Brazil,Minas Gerais,Sagrada Família
c2FodWFyaXRhYXJpem9uYXVuaXRlZCBzdGF0ZXM,3,US,AZ,Sahuarita,United States,Arizona,Sahuarita
c2FpbnQgYWxiYW5zIGNpdHl2ZXJtb250dW5pdGVkIHN0YXRlcw,5,US,VT,St Albans City,United States,Vermont,Saint Albans City
c2FpbnQgYWxiYW5zIHRvd252ZXJtb250dW5pdGVkIHN0YXRlcw,2,US,VT,St. Albans Town,United States,Vermont,Saint Albans Town
c2FpbnQtYW1hYmxlcXXDqWJlY2NhbmFkYQ,1,CA,QC,Saint-Amable,Canada,Québec,Saint-Amable
c2FpbnQtYW5kcsOpLWxlei1saWxsZWhhdXRzLWRlLWZyYW5jZWZyYW5jZQ,1,FR,Hauts-de-France,Saint-André-lez-Lille,France,Hauts-de-France,Saint-André-lez-Lille
c2FpbnQgYW5ubWlzc291cml1bml0ZWQgc3RhdGVz,1,US,MO,St Ann,United States,Missouri,Saint Ann
c2FpbnQgYW50aG9ueWlkYWhvdW5pdGVkIHN0YXRlcw,1,US,ID,St Anthony,United States,Idaho,Saint Anthony
c2FpbnQgYXVzdGVsbGVuZ2xhbmR1bml0ZWQga2luZ2RvbQ,2,GB,England,Saint Austell,United Kingdom,England,Saint Austell
c2FpbnQtYXZlcnRpbmNlbnRyZS12YWwgZGUgbG9pcmVmcmFuY2U,1,FR,Centre-Val de Loire,Saint-Avertin,France,Centre-Val de Loire,Saint-Avertin
c2FpbnQtYmVhdXppcmVhdXZlcmduZS1yaMO0bmUtYWxwZXNmcmFuY2U,1,FR,Auvergne-Rhône-Alpes,Saint-Beauzire,France,Auvergne-Rhône-Alpes,Saint-Beauzire
